# Transient Gas Mole fractions
t(s)            CH3CH2Br        TBAF            CH3CH2F         TBABr           C2H4            HF              
5.05000000e-07  4.99999856e-01  4.99999856e-01  1.42804177e-07  1.43812765e-07  1.00858797e-09  1.00858797e-09  
5.50000000e-07  4.99999843e-01  4.99999843e-01  1.55529298e-07  1.56627760e-07  1.09846211e-09  1.09846211e-09  
5.95000000e-07  4.99999830e-01  4.99999830e-01  1.68254417e-07  1.69442754e-07  1.18833625e-09  1.18833625e-09  
6.40000000e-07  4.99999817e-01  4.99999817e-01  1.80979536e-07  1.82257747e-07  1.27821038e-09  1.27821038e-09  
6.85000000e-07  4.99999804e-01  4.99999804e-01  1.93704655e-07  1.95072739e-07  1.36808452e-09  1.36808452e-09  
7.30000000e-07  4.99999791e-01  4.99999791e-01  2.06429773e-07  2.07887731e-07  1.45795864e-09  1.45795864e-09  
7.75000000e-07  4.99999779e-01  4.99999779e-01  2.19154890e-07  2.20702722e-07  1.54783276e-09  1.54783276e-09  
8.20000000e-07  4.99999766e-01  4.99999766e-01  2.31880006e-07  2.33517713e-07  1.63770688e-09  1.63770688e-09  
8.65000000e-07  4.99999753e-01  4.99999753e-01  2.44605122e-07  2.46332703e-07  1.72758099e-09  1.72758099e-09  
9.10000000e-07  4.99999740e-01  4.99999740e-01  2.57330237e-07  2.59147692e-07  1.81745510e-09  1.81745510e-09  
9.55000000e-07  4.99999727e-01  4.99999727e-01  2.70055352e-07  2.71962681e-07  1.90732921e-09  1.90732921e-09  
1.00000000e-06  4.99999714e-01  4.99999714e-01  2.82780466e-07  2.84777669e-07  1.99720331e-09  1.99720331e-09  
1.45000000e-06  4.99999586e-01  4.99999586e-01  4.10031571e-07  4.12927515e-07  2.89594406e-09  2.89594406e-09  
1.90000000e-06  4.99999457e-01  4.99999457e-01  5.37282613e-07  5.41077298e-07  3.79468436e-09  3.79468436e-09  
2.35000000e-06  4.99999328e-01  4.99999328e-01  6.64533588e-07  6.69227012e-07  4.69342419e-09  4.69342419e-09  
2.80000000e-06  4.99999200e-01  4.99999200e-01  7.91784495e-07  7.97376658e-07  5.59216353e-09  5.59216353e-09  
3.25000000e-06  4.99999071e-01  4.99999071e-01  9.19035337e-07  9.25526239e-07  6.49090242e-09  6.49090242e-09  
3.70000000e-06  4.99998943e-01  4.99998943e-01  1.04628611e-06  1.05367575e-06  7.38964086e-09  7.38964086e-09  
4.15000000e-06  4.99998814e-01  4.99998814e-01  1.17353683e-06  1.18182521e-06  8.28837883e-09  8.28837883e-09  
4.60000000e-06  4.99998685e-01  4.99998685e-01  1.30078747e-06  1.30997459e-06  9.18711635e-09  9.18711635e-09  
5.05000000e-06  4.99998557e-01  4.99998557e-01  1.42803806e-06  1.43812391e-06  1.00858534e-08  1.00858534e-08  
5.50000000e-06  4.99998428e-01  4.99998428e-01  1.55528858e-06  1.56627317e-06  1.09845900e-08  1.09845900e-08  
5.95000000e-06  4.99998300e-01  4.99998300e-01  1.68253903e-06  1.69442236e-06  1.18833262e-08  1.18833262e-08  
6.40000000e-06  4.99998171e-01  4.99998171e-01  1.80978942e-06  1.82257148e-06  1.27820619e-08  1.27820619e-08  
6.85000000e-06  4.99998042e-01  4.99998042e-01  1.93703974e-06  1.95072054e-06  1.36807971e-08  1.36807971e-08  
7.30000000e-06  4.99997914e-01  4.99997914e-01  2.06428999e-06  2.07886953e-06  1.45795318e-08  1.45795318e-08  
7.75000000e-06  4.99997785e-01  4.99997785e-01  2.19154018e-06  2.20701845e-06  1.54782661e-08  1.54782661e-08  
8.20000000e-06  4.99997657e-01  4.99997657e-01  2.31879031e-06  2.33516731e-06  1.63769999e-08  1.63769999e-08  
8.65000000e-06  4.99997528e-01  4.99997528e-01  2.44604037e-06  2.46331610e-06  1.72757333e-08  1.72757333e-08  
9.10000000e-06  4.99997399e-01  4.99997399e-01  2.57329036e-06  2.59146483e-06  1.81744662e-08  1.81744662e-08  
9.55000000e-06  4.99997271e-01  4.99997271e-01  2.70054029e-06  2.71961349e-06  1.90731986e-08  1.90731986e-08  
1.00000000e-05  4.99997142e-01  4.99997142e-01  2.82779015e-06  2.84776208e-06  1.99719306e-08  1.99719306e-08  
1.45000000e-05  4.99995856e-01  4.99995856e-01  4.10028520e-06  4.12924442e-06  2.89592250e-08  2.89592250e-08  
1.90000000e-05  4.99994570e-01  4.99994570e-01  5.37277369e-06  5.41072016e-06  3.79464732e-08  3.79464732e-08  
2.35000000e-05  4.99993284e-01  4.99993284e-01  6.64525564e-06  6.69218932e-06  4.69336752e-08  4.69336752e-08  
2.80000000e-05  4.99991998e-01  4.99991998e-01  7.91773106e-06  7.97365189e-06  5.59208310e-08  5.59208310e-08  
3.25000000e-05  4.99990712e-01  4.99990712e-01  9.19019993e-06  9.25510787e-06  6.49079406e-08  6.49079406e-08  
3.70000000e-05  4.99989426e-01  4.99989426e-01  1.04626622e-05  1.05365573e-05  7.38950039e-08  7.38950039e-08  
4.15000000e-05  4.99988141e-01  4.99988141e-01  1.17351180e-05  1.18180000e-05  8.28820210e-08  8.28820210e-08  
4.60000000e-05  4.99986855e-01  4.99986855e-01  1.30075673e-05  1.30994363e-05  9.18689919e-08  9.18689919e-08  
5.05000000e-05  4.99985569e-01  4.99985569e-01  1.42800100e-05  1.43808659e-05  1.00855917e-07  1.00855917e-07  
5.50000000e-05  4.99984283e-01  4.99984283e-01  1.55524461e-05  1.56622889e-05  1.09842795e-07  1.09842795e-07  
5.95000000e-05  4.99982997e-01  4.99982997e-01  1.68248757e-05  1.69437053e-05  1.18829627e-07  1.18829627e-07  
6.40000000e-05  4.99981711e-01  4.99981711e-01  1.80972988e-05  1.82251152e-05  1.27816413e-07  1.27816413e-07  
6.85000000e-05  4.99980425e-01  4.99980425e-01  1.93697153e-05  1.95065184e-05  1.36803153e-07  1.36803153e-07  
7.30000000e-05  4.99979139e-01  4.99979139e-01  2.06421252e-05  2.07879151e-05  1.45789847e-07  1.45789847e-07  
7.75000000e-05  4.99977853e-01  4.99977853e-01  2.19145287e-05  2.20693052e-05  1.54776494e-07  1.54776494e-07  
8.20000000e-05  4.99976567e-01  4.99976567e-01  2.31869255e-05  2.33506886e-05  1.63763095e-07  1.63763095e-07  
8.65000000e-05  4.99975282e-01  4.99975282e-01  2.44593159e-05  2.46320655e-05  1.72749650e-07  1.72749650e-07  
9.10000000e-05  4.99973996e-01  4.99973996e-01  2.57316997e-05  2.59134358e-05  1.81736159e-07  1.81736159e-07  
9.55000000e-05  4.99972710e-01  4.99972710e-01  2.70040769e-05  2.71947995e-05  1.90722621e-07  1.90722621e-07  
1.00000000e-04  4.99971424e-01  4.99971424e-01  2.82764476e-05  2.84761567e-05  1.99709037e-07  1.99709037e-07  
1.45000000e-04  4.99958566e-01  4.99958566e-01  4.09997947e-05  4.12893654e-05  2.89570658e-07  2.89570658e-07  
1.90000000e-04  4.99945708e-01  4.99945708e-01  5.37224874e-05  5.41019151e-05  3.79427656e-07  3.79427656e-07  
2.35000000e-04  4.99932852e-01  4.99932852e-01  6.64445259e-05  6.69138060e-05  4.69280034e-07  4.69280034e-07  
2.80000000e-04  4.99919995e-01  4.99919995e-01  7.91659103e-05  7.97250380e-05  5.59127792e-07  5.59127792e-07  
3.25000000e-04  4.99907140e-01  4.99907140e-01  9.18866403e-05  9.25356112e-05  6.48970929e-07  6.48970929e-07  
3.70000000e-04  4.99894285e-01  4.99894285e-01  1.04606716e-04  1.05345526e-04  7.38809445e-07  7.38809445e-07  
4.15000000e-04  4.99881431e-01  4.99881431e-01  1.17326138e-04  1.18154781e-04  8.28643340e-07  8.28643340e-07  
4.60000000e-04  4.99868577e-01  4.99868577e-01  1.30044905e-04  1.30963378e-04  9.18472616e-07  9.18472616e-07  
5.05000000e-04  4.99855725e-01  4.99855725e-01  1.42763019e-04  1.43771316e-04  1.00829727e-06  1.00829727e-06  
5.50000000e-04  4.99842872e-01  4.99842872e-01  1.55480478e-04  1.56578596e-04  1.09811731e-06  1.09811731e-06  
5.95000000e-04  4.99830021e-01  4.99830021e-01  1.68197284e-04  1.69385217e-04  1.18793273e-06  1.18793273e-06  
6.40000000e-04  4.99817170e-01  4.99817170e-01  1.80913435e-04  1.82191179e-04  1.27774353e-06  1.27774353e-06  
6.85000000e-04  4.99804320e-01  4.99804320e-01  1.93628933e-04  1.94996483e-04  1.36754972e-06  1.36754972e-06  
7.30000000e-04  4.99791470e-01  4.99791470e-01  2.06343778e-04  2.07801129e-04  1.45735128e-06  1.45735128e-06  
7.75000000e-04  4.99778621e-01  4.99778621e-01  2.19057968e-04  2.20605116e-04  1.54714823e-06  1.54714823e-06  
8.20000000e-04  4.99765773e-01  4.99765773e-01  2.31771504e-04  2.33408445e-04  1.63694056e-06  1.63694056e-06  
8.65000000e-04  4.99752926e-01  4.99752926e-01  2.44484387e-04  2.46211115e-04  1.72672827e-06  1.72672827e-06  
9.10000000e-04  4.99740079e-01  4.99740079e-01  2.57196616e-04  2.59013128e-04  1.81651137e-06  1.81651137e-06  
9.55000000e-04  4.99727232e-01  4.99727232e-01  2.69908192e-04  2.71814482e-04  1.90628986e-06  1.90628986e-06  
1.00000000e-03  4.99714387e-01  4.99714387e-01  2.82619115e-04  2.84615179e-04  1.99606372e-06  1.99606372e-06  
1.45000000e-03  4.99585967e-01  4.99585967e-01  4.09692405e-04  4.12585953e-04  2.89354861e-06  2.89354861e-06  
1.90000000e-03  4.99457614e-01  4.99457614e-01  5.36700397e-04  5.40490970e-04  3.79057232e-06  3.79057232e-06  
2.35000000e-03  4.99329326e-01  4.99329326e-01  6.63643144e-04  6.68330279e-04  4.68713521e-06  4.68713521e-06  
2.80000000e-03  4.99201104e-01  4.99201104e-01  7.90520695e-04  7.96103932e-04  5.58323765e-06  5.58323765e-06  
3.25000000e-03  4.99072949e-01  4.99072949e-01  9.17333101e-04  9.23811981e-04  6.47887999e-06  6.47887999e-06  
3.70000000e-03  4.98944858e-01  4.98944858e-01  1.04408041e-03  1.05145447e-03  7.37406257e-06  7.37406257e-06  
4.15000000e-03  4.98816834e-01  4.98816834e-01  1.17076268e-03  1.17903146e-03  8.26878577e-06  8.26878577e-06  
4.60000000e-03  4.98688875e-01  4.98688875e-01  1.29737995e-03  1.30654300e-03  9.16304993e-06  9.16304993e-06  
5.05000000e-03  4.98560982e-01  4.98560982e-01  1.42393228e-03  1.43398914e-03  1.00568554e-05  1.00568554e-05  
5.50000000e-03  4.98433155e-01  4.98433155e-01  1.55041972e-03  1.56136992e-03  1.09502026e-05  1.09502026e-05  
5.95000000e-03  4.98305393e-01  4.98305393e-01  1.67684231e-03  1.68868540e-03  1.18430917e-05  1.18430917e-05  
6.40000000e-03  4.98177697e-01  4.98177697e-01  1.80320010e-03  1.81593563e-03  1.27355233e-05  1.27355233e-05  
6.85000000e-03  4.98050066e-01  4.98050066e-01  1.92949316e-03  1.94312065e-03  1.36274976e-05  1.36274976e-05  
7.30000000e-03  4.97922500e-01  4.97922500e-01  2.05572151e-03  2.07024053e-03  1.45190149e-05  1.45190149e-05  
7.75000000e-03  4.97795000e-01  4.97795000e-01  2.18188522e-03  2.19729530e-03  1.54100757e-05  1.54100757e-05  
8.20000000e-03  4.97667565e-01  4.97667565e-01  2.30798434e-03  2.32428502e-03  1.63006802e-05  1.63006802e-05  
8.65000000e-03  4.97540195e-01  4.97540195e-01  2.43401891e-03  2.45120974e-03  1.71908289e-05  1.71908289e-05  
9.10000000e-03  4.97412890e-01  4.97412890e-01  2.55998899e-03  2.57806951e-03  1.80805221e-05  1.80805221e-05  
9.55000000e-03  4.97285651e-01  4.97285651e-01  2.68589461e-03  2.70486437e-03  1.89697601e-05  1.89697601e-05  
1.00000000e-02  4.97158476e-01  4.97158476e-01  2.81173584e-03  2.83159438e-03  1.98585433e-05  1.98585433e-05  
1.45000000e-02  4.95890301e-01  4.95890301e-01  4.06661710e-03  4.09533854e-03  2.87214362e-05  2.87214362e-05  
1.90000000e-02  4.94628579e-01  4.94628579e-01  5.31511260e-03  5.35265183e-03  3.75392282e-05  3.75392282e-05  
2.35000000e-02  4.93373261e-01  4.93373261e-01  6.55727095e-03  6.60358321e-03  4.63122626e-05  4.63122626e-05  
2.80000000e-02  4.92124298e-01  4.92124298e-01  7.79314032e-03  7.84818120e-03  5.50408797e-05  5.50408797e-05  
3.25000000e-02  4.90881643e-01  4.90881643e-01  9.02276839e-03  9.08649381e-03  6.37254161e-05  6.37254161e-05  
3.70000000e-02  4.89645248e-01  4.89645248e-01  1.02462023e-02  1.03185685e-02  7.23662048e-05  7.23662048e-05  
4.15000000e-02  4.88415066e-01  4.88415066e-01  1.14634887e-02  1.15444523e-02  8.09635754e-05  8.09635754e-05  
4.60000000e-02  4.87191049e-01  4.87191049e-01  1.26746739e-02  1.27641918e-02  8.95178545e-05  8.95178545e-05  
5.05000000e-02  4.85973152e-01  4.85973152e-01  1.38798035e-02  1.39778329e-02  9.80293650e-05  9.80293650e-05  
5.50000000e-02  4.84761329e-01  4.84761329e-01  1.50789230e-02  1.51854214e-02  1.06498427e-04  1.06498427e-04  
5.95000000e-02  4.83555535e-01  4.83555535e-01  1.62720770e-02  1.63870024e-02  1.14925357e-04  1.14925357e-04  
6.40000000e-02  4.82355724e-01  4.82355724e-01  1.74593102e-02  1.75826207e-02  1.23310470e-04  1.23310470e-04  
6.85000000e-02  4.81161853e-01  4.81161853e-01  1.86406664e-02  1.87723204e-02  1.31654074e-04  1.31654074e-04  
7.30000000e-02  4.79973876e-01  4.79973876e-01  1.98161890e-02  1.99561455e-02  1.39956479e-04  1.39956479e-04  
7.75000000e-02  4.78791752e-01  4.78791752e-01  2.09859215e-02  2.11341395e-02  1.48217988e-04  1.48217988e-04  
8.20000000e-02  4.77615435e-01  4.77615435e-01  2.21499062e-02  2.23063451e-02  1.56438903e-04  1.56438903e-04  
8.65000000e-02  4.76444885e-01  4.76444885e-01  2.33081854e-02  2.34728049e-02  1.64619521e-04  1.64619521e-04  
9.10000000e-02  4.75280059e-01  4.75280059e-01  2.44608011e-02  2.46335612e-02  1.72760140e-04  1.72760140e-04  
9.55000000e-02  4.74120914e-01  4.74120914e-01  2.56077946e-02  2.57886556e-02  1.80861050e-04  1.80861050e-04  
1.00000000e-01  4.72967409e-01  4.72967409e-01  2.67492069e-02  2.69381294e-02  1.88922542e-04  1.88922542e-04  
1.45000000e-01  4.61733737e-01  4.61733737e-01  3.78651163e-02  3.81325476e-02  2.67431257e-04  2.67431257e-04  
1.90000000e-01  4.51021316e-01  4.51021316e-01  4.84652387e-02  4.88075358e-02  3.42297105e-04  3.42297105e-04  
2.35000000e-01  4.40794690e-01  4.40794690e-01  5.85846584e-02  5.89984263e-02  4.13767878e-04  4.13767878e-04  
2.80000000e-01  4.31021548e-01  4.31021548e-01  6.82553479e-02  6.87374173e-02  4.82069389e-04  4.82069389e-04  
3.25000000e-01  4.21672379e-01  4.21672379e-01  7.75065091e-02  7.80539170e-02  5.47407883e-04  5.47407883e-04  
3.70000000e-01  4.12720179e-01  4.12720179e-01  8.63648632e-02  8.69748352e-02  6.09972084e-04  6.09972084e-04  
4.15000000e-01  4.04140191e-01  4.04140191e-01  9.48549063e-02  9.55248413e-02  6.69935004e-04  6.69935004e-04  
4.60000000e-01  3.95909675e-01  3.95909675e-01  1.02999142e-01  1.03726597e-01  7.27455573e-04  7.27455573e-04  
5.05000000e-01  3.88007705e-01  3.88007705e-01  1.10818275e-01  1.11600955e-01  7.82680036e-04  7.82680036e-04  
5.50000000e-01  3.80414993e-01  3.80414993e-01  1.18331392e-01  1.19167135e-01  8.35743184e-04  8.35743184e-04  
5.95000000e-01  3.73113734e-01  3.73113734e-01  1.25556112e-01  1.26442881e-01  8.86769462e-04  8.86769462e-04  
6.40000000e-01  3.66087461e-01  3.66087461e-01  1.32508728e-01  1.33444602e-01  9.35873944e-04  9.35873944e-04  
6.85000000e-01  3.59320927e-01  3.59320927e-01  1.39204329e-01  1.40187492e-01  9.83163191e-04  9.83163191e-04  
7.30000000e-01  3.52799990e-01  3.52799990e-01  1.45656906e-01  1.46685642e-01  1.02873603e-03  1.02873603e-03  
7.75000000e-01  3.46511517e-01  3.46511517e-01  1.51879456e-01  1.52952141e-01  1.07268425e-03  1.07268425e-03  
8.20000000e-01  3.40443296e-01  3.40443296e-01  1.57884064e-01  1.58999157e-01  1.11509320e-03  1.11509320e-03  
8.65000000e-01  3.34583955e-01  3.34583955e-01  1.63681981e-01  1.64838024e-01  1.15604235e-03  1.15604235e-03  
9.10000000e-01  3.28922891e-01  3.28922891e-01  1.69283700e-01  1.70479306e-01  1.19560580e-03  1.19560580e-03  
9.55000000e-01  3.23450207e-01  3.23450207e-01  1.74699014e-01  1.75932866e-01  1.23385272e-03  1.23385272e-03  
1.00000000e+00  3.18156654e-01  3.18156654e-01  1.79937075e-01  1.81207922e-01  1.27084776e-03  1.27084776e-03  
1.45000000e+00  2.73410554e-01  2.73410554e-01  2.24214099e-01  2.25797664e-01  1.58356462e-03  1.58356462e-03  
1.90000000e+00  2.39698890e-01  2.39698890e-01  2.57572362e-01  2.59391528e-01  1.81916517e-03  1.81916517e-03  
2.35000000e+00  2.13388036e-01  2.13388036e-01  2.83607398e-01  2.85610442e-01  2.00304372e-03  2.00304372e-03  
2.80000000e+00  1.92281960e-01  1.92281960e-01  3.04492218e-01  3.06642766e-01  2.15054766e-03  2.15054766e-03  
3.25000000e+00  1.74975267e-01  1.74975267e-01  3.21617485e-01  3.23888984e-01  2.27149887e-03  2.27149887e-03  
3.70000000e+00  1.60526761e-01  1.60526761e-01  3.35914526e-01  3.38287001e-01  2.37247507e-03  2.37247507e-03  
4.15000000e+00  1.48282406e-01  1.48282406e-01  3.48030523e-01  3.50488570e-01  2.45804715e-03  2.45804715e-03  
4.60000000e+00  1.37773575e-01  1.37773575e-01  3.58429190e-01  3.60960680e-01  2.53149017e-03  2.53149017e-03  
5.05000000e+00  1.28655696e-01  1.28655696e-01  3.67451486e-01  3.70046698e-01  2.59521226e-03  2.59521226e-03  
5.50000000e+00  1.20669751e-01  1.20669751e-01  3.75353713e-01  3.78004737e-01  2.65102360e-03  2.65102360e-03  
5.95000000e+00  1.13617275e-01  1.13617275e-01  3.82332259e-01  3.85032570e-01  2.70031121e-03  2.70031121e-03  
6.40000000e+00  1.07343635e-01  1.07343635e-01  3.88540131e-01  3.91284287e-01  2.74415577e-03  2.74415577e-03  
6.85000000e+00  1.01726569e-01  1.01726569e-01  3.94098313e-01  3.96881725e-01  2.78341174e-03  2.78341174e-03  
7.30000000e+00  9.66681295e-02  9.66681295e-02  3.99103725e-01  4.01922489e-01  2.81876364e-03  2.81876364e-03  
7.75000000e+00  9.20889298e-02  9.20889298e-02  4.03634921e-01  4.06485687e-01  2.85076628e-03  2.85076628e-03  
8.20000000e+00  8.79239449e-02  8.79239449e-02  4.07756244e-01  4.10636118e-01  2.87987410e-03  2.87987410e-03  
8.65000000e+00  8.41194047e-02  8.41194047e-02  4.11520901e-01  4.14427364e-01  2.90646288e-03  2.90646288e-03  
9.10000000e+00  8.06304595e-02  8.06304595e-02  4.14973271e-01  4.17904117e-01  2.93084606e-03  2.93084606e-03  
9.55000000e+00  7.74194044e-02  7.74194044e-02  4.18150665e-01  4.21103952e-01  2.95328715e-03  2.95328715e-03  
1.00000000e+01  7.44543104e-02  7.44543104e-02  4.21084676e-01  4.24058685e-01  2.97400930e-03  2.97400930e-03  
1.45000000e+01  5.38357163e-02  5.38357163e-02  4.41487124e-01  4.44605230e-01  3.11810644e-03  3.11810644e-03  
1.90000000e+01  4.21602931e-02  4.21602931e-02  4.53040153e-01  4.56239856e-01  3.19970250e-03  3.19970250e-03  
2.35000000e+01  3.46464714e-02  3.46464714e-02  4.60475207e-01  4.63727421e-01  3.25221439e-03  3.25221439e-03  
2.80000000e+01  2.94057691e-02  2.94057691e-02  4.65660971e-01  4.68949811e-01  3.28884015e-03  3.28884015e-03  
3.00000000e+01  2.75534185e-02  2.75534185e-02  4.67493903e-01  4.70795689e-01  3.30178570e-03  3.30178570e-03  
