# Transient Gas Mass fractions
t(s)            CH3CH2Br        TBAF            CH3CH2F         TBABr           C2H4            HF              
1.90000000e-03  2.93838570e-01  7.05080444e-01  1.39263877e-04  9.40738576e-04  5.74141230e-07  4.09442537e-07  
2.35000000e-03  2.93763360e-01  7.04899973e-01  1.72203338e-04  1.16324726e-03  7.09940284e-07  5.06286146e-07  
2.80000000e-03  2.93688188e-01  7.04719595e-01  2.05125941e-04  1.38564206e-03  8.45669837e-07  6.03080192e-07  
3.25000000e-03  2.93613055e-01  7.04539309e-01  2.38031700e-04  1.60792308e-03  9.81329944e-07  6.99824713e-07  
3.70000000e-03  2.93537960e-01  7.04359115e-01  2.70920625e-04  1.83009039e-03  1.11692066e-06  7.96519746e-07  
4.15000000e-03  2.93462904e-01  7.04179013e-01  3.03792732e-04  2.05214409e-03  1.25244203e-06  8.93165330e-07  
4.60000000e-03  2.93387886e-01  7.03999004e-01  3.36648033e-04  2.27408426e-03  1.38789412e-06  9.89761504e-07  
5.05000000e-03  2.93312906e-01  7.03819086e-01  3.69486540e-04  2.49591099e-03  1.52327697e-06  1.08630830e-06  
5.50000000e-03  2.93237965e-01  7.03639261e-01  4.02308267e-04  2.71762437e-03  1.65859064e-06  1.18280577e-06  
5.95000000e-03  2.93163062e-01  7.03459527e-01  4.35113227e-04  2.93922448e-03  1.79383519e-06  1.27925394e-06  
6.40000000e-03  2.93088197e-01  7.03279885e-01  4.67901431e-04  3.16071141e-03  1.92901066e-06  1.37565285e-06  
6.85000000e-03  2.93013371e-01  7.03100335e-01  5.00672894e-04  3.38208525e-03  2.06411711e-06  1.47200253e-06  
7.30000000e-03  2.92938582e-01  7.02920877e-01  5.33427628e-04  3.60334609e-03  2.19915459e-06  1.56830303e-06  
7.75000000e-03  2.92863832e-01  7.02741510e-01  5.66165645e-04  3.82449400e-03  2.33412315e-06  1.66455439e-06  
8.20000000e-03  2.92789120e-01  7.02562234e-01  5.98886959e-04  4.04552908e-03  2.46902285e-06  1.76075663e-06  
8.65000000e-03  2.92714446e-01  7.02383050e-01  6.31591582e-04  4.26645141e-03  2.60385374e-06  1.85690981e-06  
9.10000000e-03  2.92639810e-01  7.02203958e-01  6.64279527e-04  4.48726108e-03  2.73861588e-06  1.95301395e-06  
9.55000000e-03  2.92565212e-01  7.02024956e-01  6.96950807e-04  4.70795818e-03  2.87330930e-06  2.04906909e-06  
1.00000000e-02  2.92490652e-01  7.01846046e-01  7.29605435e-04  4.92854279e-03  3.00793408e-06  2.14507528e-06  
1.45000000e-02  2.91747139e-01  7.00061949e-01  1.05523862e-03  7.12822085e-03  4.35041742e-06  3.10245258e-06  
1.90000000e-02  2.91007396e-01  6.98286898e-01  1.37922046e-03  9.31674401e-03  5.68609282e-06  4.05497489e-06  
2.35000000e-02  2.90271395e-01  6.96520827e-01  1.70156350e-03  1.14941969e-02  7.01501195e-06  5.00267902e-06  
2.80000000e-02  2.89539108e-01  6.94763666e-01  2.02228015e-03  1.36606634e-02  8.33722598e-06  5.94560149e-06  
3.25000000e-02  2.88810505e-01  6.93015349e-01  2.34138270e-03  1.58162265e-02  9.65278556e-06  6.88377841e-06  
3.70000000e-02  2.88085561e-01  6.91275808e-01  2.65888329e-03  1.79609683e-02  1.09617408e-05  7.81724551e-06  
4.15000000e-02  2.87364247e-01  6.89544979e-01  2.97479396e-03  2.00949700e-02  1.22641413e-05  8.74603816e-06  
4.60000000e-02  2.86646536e-01  6.87822795e-01  3.28912662e-03  2.22183121e-02  1.35600361e-05  9.67019139e-06  
5.05000000e-02  2.85932401e-01  6.86109192e-01  3.60189305e-03  2.43310743e-02  1.48494739e-05  1.05897398e-05  
5.50000000e-02  2.85221816e-01  6.84404107e-01  3.91310495e-03  2.64333354e-02  1.61325028e-05  1.15047179e-05  
5.95000000e-02  2.84514753e-01  6.82707475e-01  4.22277387e-03  2.85251736e-02  1.74091705e-05  1.24151595e-05  
6.40000000e-02  2.83811188e-01  6.81019234e-01  4.53091126e-03  3.06066662e-02  1.86795242e-05  1.33210983e-05  
6.85000000e-02  2.83111093e-01  6.79339322e-01  4.83752846e-03  3.26778898e-02  1.99436106e-05  1.42225677e-05  
7.30000000e-02  2.82414444e-01  6.77667678e-01  5.14263667e-03  3.47389201e-02  2.12014760e-05  1.51196006e-05  
7.75000000e-02  2.81721215e-01  6.76004240e-01  5.44624705e-03  3.67898324e-02  2.24531662e-05  1.60122298e-05  
8.20000000e-02  2.81031381e-01  6.74348948e-01  5.74837056e-03  3.88307007e-02  2.36987265e-05  1.69004876e-05  
8.65000000e-02  2.80344917e-01  6.72701744e-01  6.04901808e-03  4.08615986e-02  2.49382018e-05  1.77844058e-05  
9.10000000e-02  2.79661799e-01  6.71062566e-01  6.34820044e-03  4.28825993e-02  2.61716368e-05  1.86640164e-05  
9.55000000e-02  2.78982001e-01  6.69431358e-01  6.64592829e-03  4.48937746e-02  2.73990752e-05  1.95393507e-05  
1.00000000e-01  2.78305500e-01  6.67808060e-01  6.94221220e-03  4.68951960e-02  2.86205607e-05  2.04104397e-05  
1.45000000e-01  2.71716671e-01  6.51997833e-01  9.82789197e-03  6.63881925e-02  4.05173121e-05  2.88944779e-05  
1.90000000e-01  2.65432605e-01  6.36918899e-01  1.25800961e-02  8.49795505e-02  5.18637854e-05  3.69860911e-05  
2.35000000e-01  2.59432635e-01  6.22521669e-01  1.52078757e-02  1.02730411e-01  6.26972957e-05  4.47118904e-05  
2.80000000e-01  2.53697923e-01  6.08760938e-01  1.77194817e-02  1.19696509e-01  7.30518582e-05  5.20961334e-05  
3.25000000e-01  2.48211257e-01  5.95595408e-01  2.01224519e-02  1.35928764e-01  8.29585496e-05  5.91609820e-05  
3.70000000e-01  2.42956884e-01  5.82987276e-01  2.24236857e-02  1.51473782e-01  9.24458138e-05  6.59267207e-05  
4.15000000e-01  2.37920359e-01  5.70901881e-01  2.46295096e-02  1.66374298e-01  1.01539733e-04  7.24119499e-05  
4.60000000e-01  2.33088409e-01  5.59307374e-01  2.67457370e-02  1.80669582e-01  1.10264274e-04  7.86337607e-05  
5.05000000e-01  2.28448818e-01  5.48174440e-01  2.87777180e-02  1.94395775e-01  1.18641494e-04  8.46078831e-05  
5.50000000e-01  2.23990322e-01  5.37476055e-01  3.07303851e-02  2.07586197e-01  1.26691727e-04  9.03488189e-05  
5.95000000e-01  2.19702523e-01  5.27187264e-01  3.26082932e-02  2.20271616e-01  1.34433752e-04  9.58699596e-05  
6.40000000e-01  2.15575800e-01  5.17284987e-01  3.44156550e-02  2.32480489e-01  1.41884937e-04  1.01183691e-04  
6.85000000e-01  2.11601246e-01  5.07747844e-01  3.61563724e-02  2.44239174e-01  1.49061369e-04  1.06301484e-04  
7.30000000e-01  2.07770596e-01  4.98556007e-01  3.78340649e-02  2.55572120e-01  1.55977968e-04  1.11233981e-04  
7.75000000e-01  2.04076174e-01  4.89691054e-01  3.94520944e-02  2.66502038e-01  1.62648596e-04  1.15991066e-04  
8.20000000e-01  2.00510839e-01  4.81135853e-01  4.10135880e-02  2.77050052e-01  1.69086143e-04  1.20581933e-04  
8.65000000e-01  1.97067942e-01  4.72874450e-01  4.25214578e-02  2.87235832e-01  1.75302617e-04  1.25015143e-04  
9.10000000e-01  1.93741284e-01  4.64891965e-01  4.39784194e-02  2.97077724e-01  1.81309212e-04  1.29298681e-04  
9.55000000e-01  1.90525074e-01  4.57174507e-01  4.53870084e-02  3.06592855e-01  1.87116382e-04  1.33440001e-04  
1.00000000e+00  1.87413901e-01  4.49709092e-01  4.67495944e-02  3.15797232e-01  1.92733896e-04  1.37446070e-04  
1.45000000e+00  1.61106132e-01  3.86582276e-01  5.82714890e-02  3.93628547e-01  2.40235050e-04  1.71320997e-04  
1.90000000e+00  1.41274999e-01  3.38996474e-01  6.69568406e-02  4.52298788e-01  2.76042027e-04  1.96856351e-04  
2.35000000e+00  1.25790942e-01  3.01841698e-01  7.37383233e-02  4.98108243e-01  3.03999951e-04  2.16794239e-04  
2.80000000e+00  1.13365794e-01  2.72026931e-01  7.91801087e-02  5.34867937e-01  3.26434724e-04  2.32793352e-04  
3.25000000e+00  1.03174602e-01  2.47572653e-01  8.36434990e-02  5.65018494e-01  3.44835881e-04  2.45915936e-04  
3.70000000e+00  9.46645858e-02  2.27152440e-01  8.73705924e-02  5.90195307e-01  3.60201517e-04  2.56873771e-04  
4.15000000e+00  8.74514417e-02  2.09844137e-01  9.05297005e-02  6.11535333e-01  3.73225528e-04  2.66161702e-04  
4.60000000e+00  8.12597070e-02  1.94986758e-01  9.32414666e-02  6.29853529e-01  3.84405289e-04  2.74134426e-04  
5.05000000e+00  7.58867735e-02  1.82094134e-01  9.55946259e-02  6.45749307e-01  3.94106626e-04  2.81052829e-04  
5.50000000e+00  7.11802959e-02  1.70800704e-01  9.76559006e-02  6.59673382e-01  4.02604615e-04  2.87113077e-04  
5.95000000e+00  6.70235153e-02  1.60826299e-01  9.94764270e-02  6.71971183e-01  4.10110075e-04  2.92465513e-04  
6.40000000e+00  6.33254417e-02  1.51952586e-01  1.01096056e-01  6.82911902e-01  4.16787296e-04  2.97227300e-04  
6.85000000e+00  6.00141171e-02  1.44006896e-01  1.02546301e-01  6.92708429e-01  4.22766205e-04  3.01491093e-04  
7.30000000e+00  5.70318862e-02  1.36850882e-01  1.03852416e-01  7.01531334e-01  4.28150904e-04  3.05331133e-04  
7.75000000e+00  5.43320115e-02  1.30372397e-01  1.05034867e-01  7.09518891e-01  4.33025783e-04  3.08807599e-04  
8.20000000e+00  5.18762054e-02  1.24479567e-01  1.06110426e-01  7.16784372e-01  4.37459973e-04  3.11969794e-04  
8.65000000e+00  4.96328035e-02  1.19096411e-01  1.07092958e-01  7.23421458e-01  4.41510647e-04  3.14858488e-04  
9.10000000e+00  4.75753917e-02  1.14159548e-01  1.07994034e-01  7.29508294e-01  4.45225499e-04  3.17507693e-04  
9.55000000e+00  4.56817611e-02  1.09615686e-01  1.08823378e-01  7.35110584e-01  4.48644628e-04  3.19946008e-04  
1.00000000e+01  4.39331035e-02  1.05419694e-01  1.09589230e-01  7.40283973e-01  4.51801995e-04  3.22197650e-04  
1.45000000e+01  3.17713234e-02  7.62368902e-02  1.14915670e-01  7.76264498e-01  4.73761245e-04  3.37857648e-04  
1.90000000e+01  2.48830711e-02  5.97081819e-02  1.17932487e-01  7.96643335e-01  4.86198644e-04  3.46727244e-04  
2.35000000e+01  2.04494790e-02  4.90695545e-02  1.19874247e-01  8.09760080e-01  4.94203924e-04  3.52436122e-04  
2.80000000e+01  1.73568831e-02  4.16487150e-02  1.21228697e-01  8.18909499e-01  4.99787910e-04  3.56418280e-04  
3.00000000e+01  1.62637364e-02  3.90256543e-02  1.21707458e-01  8.22143564e-01  5.01761695e-04  3.57825863e-04  
