# Transient Gas Mass fractions
t(s)            CH3CH2Br        TBAF            CH3CH2F         TBABr           C2H4            HF              
4.60000000e-07  2.94155876e-01  7.05841835e-01  2.77476862e-07  1.99224786e-06  1.14012995e-08  8.13071198e-09  
5.05000000e-07  2.94155810e-01  7.05841677e-01  3.04621269e-07  2.18714119e-06  1.25166412e-08  8.92610572e-09  
5.50000000e-07  2.94155744e-01  7.05841519e-01  3.31765664e-07  2.38203442e-06  1.36319824e-08  9.72149910e-09  
5.95000000e-07  2.94155678e-01  7.05841360e-01  3.58910048e-07  2.57692757e-06  1.47473231e-08  1.05168921e-08  
6.40000000e-07  2.94155613e-01  7.05841202e-01  3.86054419e-07  2.77182064e-06  1.58626634e-08  1.13122848e-08  
6.85000000e-07  2.94155547e-01  7.05841044e-01  4.13198779e-07  2.96671362e-06  1.69780031e-08  1.21076772e-08  
7.30000000e-07  2.94155481e-01  7.05840886e-01  4.40343126e-07  3.16160651e-06  1.80933423e-08  1.29030691e-08  
7.75000000e-07  2.94155415e-01  7.05840728e-01  4.67487461e-07  3.35649931e-06  1.92086811e-08  1.36984608e-08  
8.20000000e-07  2.94155349e-01  7.05840570e-01  4.94631785e-07  3.55139203e-06  2.03240194e-08  1.44938520e-08  
8.65000000e-07  2.94155283e-01  7.05840412e-01  5.21776096e-07  3.74628466e-06  2.14393571e-08  1.52892429e-08  
9.10000000e-07  2.94155217e-01  7.05840254e-01  5.48920394e-07  3.94117720e-06  2.25546943e-08  1.60846335e-08  
9.55000000e-07  2.94155151e-01  7.05840096e-01  5.76064680e-07  4.13606965e-06  2.36700310e-08  1.68800237e-08  
1.00000000e-06  2.94155086e-01  7.05839938e-01  6.03208954e-07  4.33096202e-06  2.47853673e-08  1.76754135e-08  
1.45000000e-06  2.94154427e-01  7.05838357e-01  8.74651027e-07  6.27988088e-06  3.59387022e-08  2.56292922e-08  
1.90000000e-06  2.94153768e-01  7.05836776e-01  1.14609189e-06  8.22879105e-06  4.70919873e-08  3.35831355e-08  
2.35000000e-06  2.94153109e-01  7.05835196e-01  1.41753153e-06  1.01776925e-05  5.82452223e-08  4.15369431e-08  
2.80000000e-06  2.94152451e-01  7.05833615e-01  1.68896996e-06  1.21265852e-05  6.93984075e-08  4.94907150e-08  
3.25000000e-06  2.94151792e-01  7.05832034e-01  1.96040718e-06  1.40754691e-05  8.05515428e-08  5.74444514e-08  
3.70000000e-06  2.94151133e-01  7.05830454e-01  2.23184318e-06  1.60243444e-05  9.17046282e-08  6.53981522e-08  
4.15000000e-06  2.94150474e-01  7.05828873e-01  2.50327796e-06  1.79732109e-05  1.02857663e-07  7.33518173e-08  
4.60000000e-06  2.94149816e-01  7.05827292e-01  2.77471153e-06  1.99220687e-05  1.14010649e-07  8.13054469e-08  
5.05000000e-06  2.94149157e-01  7.05825712e-01  3.04614388e-06  2.18709178e-05  1.25163584e-07  8.92590407e-08  
5.50000000e-06  2.94148498e-01  7.05824131e-01  3.31757501e-06  2.38197581e-05  1.36316470e-07  9.72125990e-08  
5.95000000e-06  2.94147839e-01  7.05822550e-01  3.58900493e-06  2.57685897e-05  1.47469305e-07  1.05166122e-07  
6.40000000e-06  2.94147181e-01  7.05820970e-01  3.86043364e-06  2.77174126e-05  1.58622091e-07  1.13119609e-07  
6.85000000e-06  2.94146522e-01  7.05819389e-01  4.13186113e-06  2.96662268e-05  1.69774827e-07  1.21073060e-07  
7.30000000e-06  2.94145863e-01  7.05817808e-01  4.40328741e-06  3.16150322e-05  1.80927513e-07  1.29026476e-07  
7.75000000e-06  2.94145205e-01  7.05816228e-01  4.67471247e-06  3.35638289e-05  1.92080148e-07  1.36979856e-07  
8.20000000e-06  2.94144546e-01  7.05814647e-01  4.94613631e-06  3.55126169e-05  2.03232734e-07  1.44933201e-07  
8.65000000e-06  2.94143887e-01  7.05813067e-01  5.21755894e-06  3.74613961e-05  2.14385270e-07  1.52886510e-07  
9.10000000e-06  2.94143228e-01  7.05811486e-01  5.48898035e-06  3.94101667e-05  2.25537756e-07  1.60839783e-07  
9.55000000e-06  2.94142570e-01  7.05809905e-01  5.76040054e-06  4.13589285e-05  2.36690192e-07  1.68793021e-07  
1.00000000e-05  2.94141911e-01  7.05808325e-01  6.03181953e-06  4.33076815e-05  2.47842578e-07  1.76746223e-07  
1.45000000e-05  2.94135324e-01  7.05792519e-01  8.74594249e-06  6.27947322e-05  3.59363692e-07  2.56276285e-07  
1.90000000e-05  2.94128738e-01  7.05776715e-01  1.14599439e-05  8.22809102e-05  4.70879812e-07  3.35802786e-07  
2.35000000e-05  2.94122151e-01  7.05760911e-01  1.41738238e-05  1.01766216e-04  5.82390937e-07  4.15325725e-07  
2.80000000e-05  2.94115566e-01  7.05745107e-01  1.68875821e-05  1.21250649e-04  6.93897070e-07  4.94845104e-07  
3.25000000e-05  2.94108980e-01  7.05729305e-01  1.96012190e-05  1.40734209e-04  8.05398211e-07  5.74360922e-07  
3.70000000e-05  2.94102395e-01  7.05713503e-01  2.23147344e-05  1.60216897e-04  9.16894358e-07  6.53873180e-07  
4.15000000e-05  2.94095810e-01  7.05697702e-01  2.50281282e-05  1.79698713e-04  1.02838551e-06  7.33381876e-07  
4.60000000e-05  2.94089225e-01  7.05681901e-01  2.77414005e-05  1.99179656e-04  1.13987167e-06  8.12887012e-07  
5.05000000e-05  2.94082640e-01  7.05666102e-01  3.04545513e-05  2.18659726e-04  1.25135284e-06  8.92388587e-07  
5.50000000e-05  2.94076056e-01  7.05650303e-01  3.31675806e-05  2.38138925e-04  1.36282902e-06  9.71886605e-07  
5.95000000e-05  2.94069472e-01  7.05634504e-01  3.58804885e-05  2.57617252e-04  1.47430021e-06  1.05138106e-06  
6.40000000e-05  2.94062889e-01  7.05618707e-01  3.85932749e-05  2.77094706e-04  1.58576640e-06  1.13087196e-06  
6.85000000e-05  2.94056305e-01  7.05602910e-01  4.13059398e-05  2.96571288e-04  1.69722761e-06  1.21035930e-06  
7.30000000e-05  2.94049722e-01  7.05587114e-01  4.40184833e-05  3.16046998e-04  1.80868382e-06  1.28984308e-06  
7.75000000e-05  2.94043140e-01  7.05571318e-01  4.67309053e-05  3.35521836e-04  1.92013504e-06  1.36932330e-06  
8.20000000e-05  2.94036557e-01  7.05555523e-01  4.94432059e-05  3.54995803e-04  2.03158128e-06  1.44879996e-06  
8.65000000e-05  2.94029975e-01  7.05539729e-01  5.21553851e-05  3.74468898e-04  2.14302253e-06  1.52827307e-06  
9.10000000e-05  2.94023393e-01  7.05523936e-01  5.48674429e-05  3.93941120e-04  2.25445878e-06  1.60774261e-06  
9.55000000e-05  2.94016812e-01  7.05508143e-01  5.75793792e-05  4.13412471e-04  2.36589005e-06  1.68720860e-06  
1.00000000e-04  2.94010231e-01  7.05492351e-01  6.02911940e-05  4.32882950e-04  2.47731632e-06  1.76667103e-06  
1.45000000e-04  2.93944435e-01  7.05334470e-01  8.74026677e-05  6.27539813e-04  3.59130481e-06  2.56109974e-06  
1.90000000e-04  2.93878668e-01  7.05176660e-01  1.14502009e-04  8.22109569e-04  4.70479480e-06  3.35517294e-06  
2.35000000e-04  2.93812931e-01  7.05018921e-01  1.41589227e-04  1.01659228e-03  5.81778663e-06  4.14889088e-06  
2.80000000e-04  2.93747223e-01  7.04861252e-01  1.68664329e-04  1.21098799e-03  6.93028064e-06  4.94225381e-06  
3.25000000e-04  2.93681545e-01  7.04703653e-01  1.95727323e-04  1.40529678e-03  8.04227716e-06  5.73526196e-06  
3.70000000e-04  2.93615896e-01  7.04546125e-01  2.22778218e-04  1.59951870e-03  9.15377653e-06  6.52791558e-06  
4.15000000e-04  2.93550276e-01  7.04388668e-01  2.49817022e-04  1.79365381e-03  1.02647791e-05  7.32021490e-06  
4.60000000e-04  2.93484686e-01  7.04231281e-01  2.76843743e-04  1.98770216e-03  1.13752852e-05  8.11216015e-06  
5.05000000e-04  2.93419125e-01  7.04073964e-01  3.03858390e-04  2.18166381e-03  1.24852951e-05  8.90375159e-06  
5.50000000e-04  2.93353593e-01  7.03916717e-01  3.30860969e-04  2.37553883e-03  1.35948092e-05  9.69498944e-06  
5.95000000e-04  2.93288091e-01  7.03759541e-01  3.57851489e-04  2.56932726e-03  1.47038278e-05  1.04858739e-05  
6.40000000e-04  2.93222618e-01  7.03602434e-01  3.84829960e-04  2.76302918e-03  1.58123513e-05  1.12764053e-05  
6.85000000e-04  2.93157174e-01  7.03445398e-01  4.11796387e-04  2.95664463e-03  1.69203800e-05  1.20665838e-05  
7.30000000e-04  2.93091759e-01  7.03288432e-01  4.38750780e-04  3.15017367e-03  1.80279141e-05  1.28564097e-05  
7.75000000e-04  2.93026373e-01  7.03131536e-01  4.65693147e-04  3.34361637e-03  1.91349542e-05  1.36458832e-05  
8.20000000e-04  2.92961017e-01  7.02974710e-01  4.92623495e-04  3.53697277e-03  2.02415003e-05  1.44350045e-05  
8.65000000e-04  2.92895690e-01  7.02817954e-01  5.19541833e-04  3.73024294e-03  2.13475530e-05  1.52237739e-05  
9.10000000e-04  2.92830392e-01  7.02661268e-01  5.46448168e-04  3.92342694e-03  2.24531126e-05  1.60121916e-05  
9.55000000e-04  2.92765123e-01  7.02504652e-01  5.73342509e-04  4.11652482e-03  2.35581793e-05  1.68002578e-05  
1.00000000e-03  2.92699883e-01  7.02348105e-01  6.00224864e-04  4.30953664e-03  2.46627534e-05  1.75879728e-05  
1.45000000e-03  2.92049079e-01  7.00786469e-01  8.68390923e-04  6.23493415e-03  3.56814796e-05  2.54458568e-05  
1.90000000e-03  2.91401163e-01  6.99231761e-01  1.13536712e-03  8.15178858e-03  4.66513151e-05  3.32688750e-05  
2.35000000e-03  2.90756115e-01  6.97683937e-01  1.40116134e-03  1.00601566e-02  5.75725845e-05  4.10572588e-05  
2.80000000e-03  2.90113917e-01  6.96142950e-01  1.66578143e-03  1.19600945e-02  6.84456096e-05  4.88112376e-05  
3.25000000e-03  2.89474549e-01  6.94608756e-01  1.92923516e-03  1.38516581e-02  7.92707100e-05  5.65310395e-05  
3.70000000e-03  2.88837994e-01  6.93081308e-01  2.19153023e-03  1.57349027e-02  9.00482018e-05  6.42168899e-05  
4.15000000e-03  2.88204232e-01  6.91560564e-01  2.45267426e-03  1.76098829e-02  1.00778398e-04  7.18690122e-05  
4.60000000e-03  2.87573244e-01  6.90046478e-01  2.71267480e-03  1.94766531e-02  1.11461610e-04  7.94876277e-05  
5.05000000e-03  2.86945014e-01  6.88539008e-01  2.97153936e-03  2.13352670e-02  1.22098145e-04  8.70729564e-05  
5.50000000e-03  2.86319523e-01  6.87038110e-01  3.22927536e-03  2.31857781e-02  1.32688309e-04  9.46252155e-05  
5.95000000e-03  2.85696752e-01  6.85543741e-01  3.48589016e-03  2.50282390e-02  1.43232403e-04  1.02144621e-04  
6.40000000e-03  2.85076685e-01  6.84055859e-01  3.74139107e-03  2.68627024e-02  1.53730728e-04  1.09631387e-04  
6.85000000e-03  2.84459304e-01  6.82574421e-01  3.99578532e-03  2.86892201e-02  1.64183582e-04  1.17085725e-04  
7.30000000e-03  2.83844591e-01  6.81099386e-01  4.24908010e-03  3.05078437e-02  1.74591259e-04  1.24507846e-04  
7.75000000e-03  2.83232529e-01  6.79630713e-01  4.50128250e-03  3.23186243e-02  1.84954052e-04  1.31897958e-04  
8.20000000e-03  2.82623101e-01  6.78168359e-01  4.75239958e-03  3.41216123e-02  1.95272249e-04  1.39256268e-04  
8.65000000e-03  2.82016289e-01  6.76712285e-01  5.00243836e-03  3.59168583e-02  2.05546140e-04  1.46582981e-04  
9.10000000e-03  2.81412078e-01  6.75262450e-01  5.25140574e-03  3.77044118e-02  2.15776008e-04  1.53878299e-04  
9.55000000e-03  2.80810451e-01  6.73818814e-01  5.49930858e-03  3.94843220e-02  2.25962135e-04  1.61142424e-04  
1.00000000e-02  2.80211390e-01  6.72381338e-01  5.74615370e-03  4.12566380e-02  2.36104801e-04  1.68375556e-04  
1.45000000e-02  2.74358427e-01  6.58336858e-01  8.15788843e-03  5.85725804e-02  3.35201027e-04  2.39044945e-04  
1.90000000e-02  2.68744971e-01  6.44867088e-01  1.04709334e-02  7.51799431e-02  4.30242171e-04  3.06822497e-04  
2.35000000e-02  2.63356615e-01  6.31937458e-01  1.26912249e-02  9.11213480e-02  5.21472150e-04  3.71882159e-04  
2.80000000e-02  2.58180086e-01  6.19516116e-01  1.48242324e-02  1.06436065e-01  6.09115700e-04  4.34384197e-04  
3.25000000e-02  2.53203134e-01  6.07573668e-01  1.68750037e-02  1.21160337e-01  6.93380232e-04  4.94476526e-04  
3.70000000e-02  2.48414435e-01  5.96082943e-01  1.88482047e-02  1.35327664e-01  7.74457463e-04  5.52295866e-04  
4.15000000e-02  2.43803506e-01  5.85018787e-01  2.07481548e-02  1.48969059e-01  8.52524873e-04  6.07968786e-04  
4.60000000e-02  2.39360628e-01  5.74357879e-01  2.25788586e-02  1.62113275e-01  9.27747009e-04  6.61612629e-04  
5.05000000e-02  2.35076780e-01  5.64078569e-01  2.43440339e-02  1.74787005e-01  1.00027663e-03  7.13336337e-04  
5.50000000e-02  2.30943572e-01  5.54160729e-01  2.60471372e-02  1.87015065e-01  1.07025577e-03  7.63241191e-04  
5.95000000e-02  2.26953196e-01  5.44585621e-01  2.76913861e-02  1.98820559e-01  1.13781662e-03  8.11421476e-04  
6.40000000e-02  2.23098374e-01  5.35335781e-01  2.92797796e-02  2.10225018e-01  1.20308243e-03  8.57965069e-04  
6.85000000e-02  2.19372314e-01  5.26394912e-01  3.08151163e-02  2.21248536e-01  1.26616817e-03  9.02953974e-04  
7.30000000e-02  2.15768670e-01  5.17747787e-01  3.23000108e-02  2.31909886e-01  1.32718128e-03  9.46464807e-04  
7.75000000e-02  2.12281507e-01  5.09380165e-01  3.37369088e-02  2.42226628e-01  1.38622225e-03  9.88569233e-04  
8.20000000e-02  2.08905268e-01  5.01278709e-01  3.51281004e-02  2.52215203e-01  1.44338519e-03  1.02933436e-03  
8.65000000e-02  2.05634743e-01  4.93430918e-01  3.64757324e-02  2.61891025e-01  1.49875830e-03  1.06882308e-03  
9.10000000e-02  2.02465042e-01  4.85825063e-01  3.77818189e-02  2.71268557e-01  1.55242433e-03  1.10709443e-03  
9.55000000e-02  1.99391576e-01  4.78450125e-01  3.90482520e-02  2.80361383e-01  1.60446104e-03  1.14420384e-03  
1.00000000e-01  1.96410026e-01  4.71295745e-01  4.02768106e-02  2.89182274e-01  1.65494152e-03  1.18020344e-03  
1.45000000e-01  1.70860801e-01  4.09989095e-01  5.08044614e-02  3.64769441e-01  2.08751417e-03  1.48868789e-03  
1.90000000e-01  1.51193403e-01  3.62796182e-01  5.89084844e-02  4.22955274e-01  2.42050190e-03  1.72615445e-03  
2.35000000e-01  1.35586364e-01  3.25346307e-01  6.53394214e-02  4.69128567e-01  2.68474390e-03  1.91459574e-03  
2.80000000e-01  1.22899938e-01  2.94904590e-01  7.05669092e-02  5.06661252e-01  2.89953714e-03  2.06777319e-03  
3.25000000e-01  1.12384449e-01  2.69672144e-01  7.48998549e-02  5.37771239e-01  3.07757437e-03  2.19473849e-03  
3.70000000e-01  1.03526571e-01  2.48417220e-01  7.85497756e-02  5.63977197e-01  3.22754666e-03  2.30168959e-03  
4.15000000e-01  9.59629939e-02  2.30268035e-01  8.16663752e-02  5.86353977e-01  3.35560521e-03  2.39301314e-03  
4.60000000e-01  8.94293494e-02  2.14590226e-01  8.43585872e-02  6.05683710e-01  3.46622602e-03  2.47190117e-03  
5.05000000e-01  8.37286803e-02  2.00911184e-01  8.67075686e-02  6.22549092e-01  3.56274377e-03  2.54073174e-03  
5.50000000e-01  7.87112362e-02  1.88871574e-01  8.87750247e-02  6.37393158e-01  3.64769387e-03  2.60131297e-03  
5.95000000e-01  7.42611349e-02  1.78193332e-01  9.06087051e-02  6.50558746e-01  3.72303831e-03  2.65504404e-03  
6.40000000e-01  7.02872981e-02  1.68657911e-01  9.22461390e-02  6.62315309e-01  3.79031915e-03  2.70302463e-03  
6.85000000e-01  6.67171523e-02  1.60091166e-01  9.37172305e-02  6.72877555e-01  3.85076511e-03  2.74613101e-03  
7.30000000e-01  6.34921562e-02  1.52352625e-01  9.50461019e-02  6.82418679e-01  3.90536736e-03  2.78507001e-03  
7.75000000e-01  6.05645659e-02  1.45327725e-01  9.62524261e-02  6.91079931e-01  3.95493425e-03  2.82041809e-03  
8.20000000e-01  5.78950554e-02  1.38922100e-01  9.73524076e-02  6.98977655e-01  4.00013160e-03  2.85265009e-03  
8.65000000e-01  5.54509393e-02  1.33057321e-01  9.83595145e-02  7.06208552e-01  4.04151282e-03  2.88216065e-03  
9.10000000e-01  5.32048268e-02  1.27667661e-01  9.92850333e-02  7.12853657e-01  4.07954164e-03  2.90928048e-03  
9.55000000e-01  5.11335941e-02  1.22697634e-01  1.00138492e-01  7.18981382e-01  4.11460958e-03  2.93428880e-03  
1.00000000e+00  4.92175824e-02  1.18100067e-01  1.00927992e-01  7.24649886e-01  4.14704948e-03  2.95742296e-03  
1.45000000e+00  3.58022351e-02  8.59092656e-02  1.06455834e-01  7.64339079e-01  4.37418409e-03  3.11940153e-03  
1.90000000e+00  2.81337551e-02  6.75083618e-02  1.09615659e-01  7.87026213e-01  4.50401878e-03  3.21199171e-03  
2.35000000e+00  2.31708029e-02  5.55995082e-02  1.11660662e-01  8.01709066e-01  4.58804631e-03  3.27191503e-03  
2.80000000e+00  1.96962710e-02  4.72621939e-02  1.13092355e-01  8.11988439e-01  4.64687348e-03  3.31386698e-03  
3.00000000e+00  1.84656158e-02  4.43091747e-02  1.13599451e-01  8.15629323e-01  4.66770966e-03  3.32872607e-03  
