t(s)            Temperature(K)  Pressure(Pa)    Density(kg/m3)  Mass(kg)        Volume(m3)      IntEnergy(J/kg) mdot_in(kg/s)   mdot_out(kg/s)  mdot_surf(kg/s) mdot(kg/s)      
9.10000000e-08  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057026e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-08  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057026e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057026e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057026e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057027e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057027e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057027e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057027e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057027e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057027e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057027e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057028e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057028e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057028e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057028e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057028e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057028e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057028e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057028e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057029e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057029e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-07  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057029e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057029e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057030e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057032e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057033e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057034e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057036e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057037e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057038e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057040e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057041e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057042e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057044e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057045e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057046e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057048e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057049e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057050e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057052e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057053e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-06  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057054e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057056e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057069e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057083e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057096e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057109e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057123e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057136e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057150e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057163e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057177e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057190e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057203e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057217e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057230e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057244e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057257e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057270e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057284e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057297e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-05  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057311e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057324e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057458e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057592e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057726e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057861e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03057995e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03058129e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03058263e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03058397e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03058531e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03058665e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03058799e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03058933e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03059068e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03059202e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03059336e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03059470e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03059604e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03059738e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-04  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03059872e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03060006e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03061348e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03062689e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03064030e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03065371e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03066712e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03068053e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03069395e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03070736e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03072077e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03073418e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03074759e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03076100e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03077442e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03078783e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03080124e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03081465e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03082806e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03084147e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-03  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03085489e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03086830e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03100241e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03113653e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03127064e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03140475e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03153887e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03167298e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03180709e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03194120e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03207531e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03220941e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03234352e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03247763e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03261173e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03274584e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03287994e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
